,Model,Weeks ahead,Location,RMSE,NRMSE,MAPE
1565,CU-nochange,3,OK,344.6329118607934,0.2423578845715847,74.04503352301597
1566,CU-nochange,3,OR,40.70052677568911,0.5151965414644191,52.769175893259614
1567,CU-nochange,3,PA,49.01753585056766,0.5766768923596195,36.12957900846474
1568,CU-nochange,3,RI,3.1929627836648016,0.45613754052354305,56437436.32821029
1569,CU-nochange,3,SC,40.33437340537888,0.5762053343625553,190.63068422856796
1570,CU-nochange,3,SD,3.036437822272358,0.37955472778404475,94.41896923378421
1571,CU-nochange,3,TN,30.27912476980464,0.5132055045729599,30.222400715996873
1572,CU-nochange,3,TX,44.07211673975852,0.34977870428379765,32.247151825899245
1573,CU-nochange,3,US,496.0878832364516,0.29688083975849877,19.148178562108516
1574,CU-nochange,3,UT,5.782136852061157,0.3613835532538223,30.37462243811454
1575,CU-nochange,3,VA,57.30756025678487,0.7641008034237984,44.610375264232474
1576,CU-nochange,3,VT,3.4768427307184417,0.5794737884530735,77601501.3874192
1577,CU-nochange,3,WA,35.95632271043777,0.5366615329916083,34.20923333056678
1578,CU-nochange,3,WI,11.993951612518991,0.39979838708396637,35.914713264609816
1579,CU-nochange,3,WV,10.816024896320423,0.37296637573518704,108.75108099151767
1580,CU-nochange,3,WY,6.2665653487250506,0.5696877589750046,212345717.0024767
1581,CU-nochange,4,AK,4.464714265144825,0.18602976104770105,427455339.3973221
1582,CU-nochange,4,AL,25.16456043806085,0.23966248036248433,141.92453080675585
1583,CU-nochange,4,AR,15.013344404365116,0.3753336101091279,43.57183369267677
1584,CU-nochange,4,AZ,10.082820305158773,0.420117512714949,12.979086868008643
1585,CU-nochange,4,CA,81.46324449763615,0.38608172747694863,22.574685694639662
1586,CU-nochange,4,CO,35.70728502815115,0.7287201026153294,193.29237931723327
1587,CU-nochange,4,CT,15.032278195772667,0.23487934680894793,73.84166487107669
1588,CU-nochange,4,DC,4.050069286381382,0.5062586607976728,168.8888888888889
1589,CU-nochange,4,DE,11.955913915339995,0.47823655661359976,90.53350667189963
1590,CU-nochange,4,FL,111.79412337152662,0.4401343439823883,23.488911112578638
1591,CU-nochange,4,GA,26.037796311030117,0.48218141316722424,21.559636725037034
1592,CU-nochange,4,IA,14.050927778213481,0.540420299162057,78.1580222955343
1593,CU-nochange,4,ID,6.013377943029551,0.2614512149143283,50.81167931187631
1594,CU-nochange,4,IL,28.347650444336317,0.34153795716067853,22.944274819753556
1595,CU-nochange,4,IN,16.236140086176842,0.4920042450356618,31.33407884725213
1596,CU-nochange,4,KS,26.075978076633316,0.27162477163159704,91.2362104864301
1597,CU-nochange,4,KY,15.379800561324654,0.4660545624643834,24.48718706347285
1598,CU-nochange,4,LA,20.743759819005124,0.3191347664462328,55.3084790998852
1599,CU-nochange,4,MA,20.499813339120323,0.4183635375330677,27.561244268270922
1600,CU-nochange,4,MD,13.909602467947328,0.5349847103056664,24.370186236729797
1601,CU-nochange,4,ME,12.844537471514617,0.305822320750348,106026971.5727749
1602,CU-nochange,4,MI,48.75011773926134,0.5078137264506389,35.48287947189133
1603,CU-nochange,4,MN,19.967064718415372,0.9983532359207689,37.145644126914476
1604,CU-nochange,4,MO,27.502133497944765,0.40444313967565837,46.530298091166244
1605,CU-nochange,4,MS,16.128312031319094,0.4359003251707863,65.60947853588421
1606,CU-nochange,4,MT,19.491494743783473,1.218218421486467,177901977.76838875
1607,CU-nochange,4,NC,115.67659218524649,0.2536767372483476,102.60551417778623
1608,CU-nochange,4,ND,5.585833027601613,0.3285784133883302,68526840.60442935
1609,CU-nochange,4,NE,25.271434628118467,0.49551832604153845,351785834.016398
1610,CU-nochange,4,NH,3.586041533160354,0.32600377574185035,66.06708829365087
1611,CU-nochange,4,NJ,19.687546566190477,0.6562515522063493,21.032183467948133
1612,CU-nochange,4,NM,65.19366752771529,0.552488707861994,87.16738315983956
1613,CU-nochange,4,NV,14.690341127726724,0.3264520250605939,45.00084559879755
1614,CU-nochange,4,NY,29.597943599279397,0.29017591763999406,21.593869506026607
1615,CU-nochange,4,OH,42.29913470598424,0.5354320848858765,434179784.5403418
1616,CU-nochange,4,OK,244.40283722889785,0.3536944098826307,73.41348194080517
1617,CU-nochange,4,OR,36.76445294030627,0.46537282202919333,50.46687343396399
1618,CU-nochange,4,PA,46.72853648948346,0.5497474881115701,38.70032634300111
1619,CU-nochange,4,RI,3.7937919213969993,0.5419702744852857,56696472.94111394
1620,CU-nochange,4,SC,47.7387127379609,0.6819816105422986,221.9131042568544
1621,CU-nochange,4,SD,4.3807906284839,0.5475988285604875,99.47916666666694
1622,CU-nochange,4,TN,25.310722096795708,0.42899528977619844,33.045105747347066
1623,CU-nochange,4,TX,41.26646239220597,0.327511606287349,28.356716479249183
1624,CU-nochange,4,US,443.37094139548805,0.8381303239990322,13.88209164142768
1625,CU-nochange,4,UT,6.192078547199975,0.6192078547199974,34.12788383491526
1626,CU-nochange,4,VA,51.262853042342556,0.8688619159719078,48.88749075993795
1627,CU-nochange,4,VT,1.8776342040135598,0.31293903400226,38392927.29166668
1628,CU-nochange,4,WA,43.29372863100974,0.6461750541941753,39.37498199405541
1629,CU-nochange,4,WI,15.238160342122839,0.5079386780707613,37.560152416878104
1630,CU-nochange,4,WV,18.033132771402222,0.6011044257134075,99.84019472416703
1631,CU-nochange,4,WY,5.894696682577667,0.5358815165979698,126785775.485435
1632,CU-scenario_low,1,AK,13.637025339542262,0.6493821590258221,709799223.9275883
1633,CU-scenario_low,1,AL,42.71602307199488,0.39551873214810085,161.81995847906967
1634,CU-scenario_low,1,AR,13.337491621209196,0.310174223749051,49.116914183475
1635,CU-scenario_low,1,AZ,13.036199065883533,0.24596602011101001,28.354338914564792
1636,CU-scenario_low,1,CA,72.30089415069997,0.3426582661170615,25.463959608958632
1637,CU-scenario_low,1,CO,20.05585891476368,0.34579067094420135,123.58155013262113
1638,CU-scenario_low,1,CT,20.599592913462416,0.32186863927285025,72.63816362714867
1639,CU-scenario_low,1,DC,3.874420179254883,0.4304911310283204,40496021.36691592
1640,CU-scenario_low,1,DE,9.830387331555666,0.3640884196872469,133.16867115568422
1641,CU-scenario_low,1,FL,90.1529312912683,0.26055760488805874,29.85909728756652
1642,CU-scenario_low,1,GA,20.776976339823932,0.23085529266471042,29.971150145104193
1643,CU-scenario_low,1,IA,27.893216736129276,0.42912641132506574,253364873.50876746
1644,CU-scenario_low,1,ID,10.405329018592248,0.3853825562441573,80.52319262290449
1645,CU-scenario_low,1,IL,31.163313905627884,0.37546161332081796,27.759525483323632
1646,CU-scenario_low,1,IN,19.02634634625285,0.37306561463240884,45.59201557487283
1647,CU-scenario_low,1,KS,20.04373696359232,0.2087889267040867,151.99132760796888
1648,CU-scenario_low,1,KY,9.694594251408533,0.24857933977970595,28.693751119667198
1649,CU-scenario_low,1,LA,12.778692840958431,0.19659527447628367,82.96295778758898
1650,CU-scenario_low,1,MA,15.67900407650844,0.4479715450430984,22.774060118654102
1651,CU-scenario_low,1,MD,11.76730163440633,0.43582598645949366,17.76565162811065
1652,CU-scenario_low,1,ME,15.36506893014803,0.3658349745273341,73317733.25539538
1653,CU-scenario_low,1,MI,53.177914006036396,0.4834355818730581,33.66945600588734
1654,CU-scenario_low,1,MN,14.348498399065237,0.5739399359626096,27.809601297314835
1655,CU-scenario_low,1,MO,23.206821976972027,0.2607508087300228,101.28398901999904
1656,CU-scenario_low,1,MS,12.821017068243577,0.346513974817394,71.64468382684377
1657,CU-scenario_low,1,MT,11.720619130467655,0.7325386956542285,100472463.12470731
1658,CU-scenario_low,1,NC,147.0681691671901,0.3057550294536176,118.23372323050802
1659,CU-scenario_low,1,ND,7.219202387859972,0.42465896399176306,60330704.15608394
1660,CU-scenario_low,1,NE,20.024474820497396,0.3926367611862235,291381535.95828414
1661,CU-scenario_low,1,NH,4.95864156393208,0.4132201303276733,51.56387623920096
1662,CU-scenario_low,1,NJ,15.519034933558753,0.48496984167371104,22.16176512045006
1663,CU-scenario_low,1,NM,33.3390131215422,0.2667121049723376,108.88095436617601
1664,CU-scenario_low,1,NV,14.248523016904782,0.4190742063795524,36.35098123704973
1665,CU-scenario_low,1,NY,24.85434377433228,0.20711953145276898,21.67695449144217
1666,CU-scenario_low,1,OH,42.50588194591426,0.5380491385558767,333677772.57231337
1667,CU-scenario_low,1,OK,306.2286294806313,0.21535065364320063,878322500.9848244
1668,CU-scenario_low,1,OR,31.02234516948173,0.3926879135377434,54.52848073066892
1669,CU-scenario_low,1,PA,41.85317564639892,0.37368906827141884,35.9566371928755
1670,CU-scenario_low,1,RI,2.8274430387350478,0.3141603376372275,54073255.67680516
1671,CU-scenario_low,1,SC,28.597423239786366,0.40853461771123367,134.06697021986284
1672,CU-scenario_low,1,SD,3.2715675125034966,0.4089459390629371,88.87670770787666
1673,CU-scenario_low,1,TN,31.99220104406361,0.34400216176412485,58.474134619299754
1674,CU-scenario_low,1,TX,26.525725252771675,0.17802500169645422,45.05072354011332
1675,CU-scenario_low,1,US,291.8658648544713,0.17466538890153868,20.573540067520323
1676,CU-scenario_low,1,UT,7.260077124354613,0.40333761801970064,33.63031629265406
1677,CU-scenario_low,1,VA,36.834836701215224,0.29705513468721956,86.65261545995722
1678,CU-scenario_low,1,VT,3.1030598365318345,0.5171766394219725,69623938.64732674
1679,CU-scenario_low,1,WA,32.63504837117968,0.49447042986635875,26.588997702917215
1680,CU-scenario_low,1,WI,11.715631851701435,0.4339122908037568,29.34220714911378
1681,CU-scenario_low,1,WV,14.93318452306809,0.43921130950200266,93.35135183236874
1682,CU-scenario_low,1,WY,4.584397189176155,0.5093774654640172,177804017.6505314
1683,CU-scenario_low,2,AK,14.958718705361196,0.6232799460567164,626999953.7193886
1684,CU-scenario_low,2,AL,41.31111428254273,0.3934391836432642,107.2022266288097
1685,CU-scenario_low,2,AR,12.696938406480468,0.31742346016201173,42.72827361094568
1686,CU-scenario_low,2,AZ,11.146702633148342,0.3843690563154601,18.34911801057816
1687,CU-scenario_low,2,CA,56.43197096450541,0.2674500993578456,22.63146080694071
1688,CU-scenario_low,2,CO,24.347400649090808,0.4968857275324654,137.1141220262687
1689,CU-scenario_low,2,CT,23.370660134066412,0.3709628592708954,63.55607342433971
1690,CU-scenario_low,2,DC,2.6014124891634376,0.5202824978326877,43142992.94285715
1691,CU-scenario_low,2,DE,10.714857127619863,0.3968465602822172,157.4190476190478
1692,CU-scenario_low,2,FL,84.18509732871298,0.33143739105792513,22.675839150202826
1693,CU-scenario_low,2,GA,24.66415228957332,0.3378650998571687,23.549586366044732
1694,CU-scenario_low,2,IA,24.000977871234937,0.4285888905577668,82.9381655352929
1695,CU-scenario_low,2,ID,10.94046971345474,0.47567259623716257,60.96200358931456
1696,CU-scenario_low,2,IL,28.792891696474225,0.34690230959607493,26.29024925971361
1697,CU-scenario_low,2,IN,14.878007327623418,0.29172563387496897,40.981675995961716
1698,CU-scenario_low,2,KS,21.059342780992633,0.21936815396867326,157.32835548526427
1699,CU-scenario_low,2,KY,14.682003422210322,0.3764616262105211,28.2045801727816
1700,CU-scenario_low,2,LA,17.42827868606604,0.2681273644010161,69.93698952940684
1701,CU-scenario_low,2,MA,14.975149483087531,0.3056152955732148,26.66412961324729
1702,CU-scenario_low,2,MD,8.906544257580762,0.32987200954002827,18.037786999395202
1703,CU-scenario_low,2,ME,15.878685495381049,0.3780639403662155,77285804.01963195
1704,CU-scenario_low,2,MI,28.730876514755412,0.2611897864977765,36.530083978402885
1705,CU-scenario_low,2,MN,10.586090218888607,0.4234436087555443,30.249947322423846
1706,CU-scenario_low,2,MO,30.17313983242279,0.4437226445944528,38.819474289629945
1707,CU-scenario_low,2,MS,10.929645138664982,0.29539581455851305,66.94842735721292
1708,CU-scenario_low,2,MT,14.217479899541887,0.888592493721368,118714534.34824273
1709,CU-scenario_low,2,NC,168.35958238125872,0.3500199217905587,122.83671695890838
1710,CU-scenario_low,2,ND,5.2296251865536965,0.30762501097374684,55285807.69432777
1711,CU-scenario_low,2,NE,27.39760156343199,0.5372078737927841,168857364.38692805
1712,CU-scenario_low,2,NH,7.031271258471274,0.5859392715392727,54.43690476190483
1713,CU-scenario_low,2,NJ,14.268704158659506,0.4458970049581096,21.59397995124383
1714,CU-scenario_low,2,NM,42.60451734216898,0.5605857545022236,81.16298963748726
1715,CU-scenario_low,2,NV,20.197039589089904,0.44882310197977565,37.48163868824852
1716,CU-scenario_low,2,NY,32.644904593494644,0.2720408716124553,23.413544642470125
1717,CU-scenario_low,2,OH,39.21726341804079,0.4964210559245669,344500085.7389452
1718,CU-scenario_low,2,OK,322.29844148072544,0.22665150596394196,425528000.49595886
1719,CU-scenario_low,2,OR,19.499136558591786,0.25323553972197127,50.96075280787461
1720,CU-scenario_low,2,PA,36.565764070245,0.43018545964994126,36.77624745285717
1721,CU-scenario_low,2,RI,2.7990523177588202,0.3110058130843133,55571479.653628126
1722,CU-scenario_low,2,SC,37.96322065432515,0.7162871821570783,170.74930664573532
1723,CU-scenario_low,2,SD,3.075246796135703,0.3844058495169629,74.01723356009083
1724,CU-scenario_low,2,TN,18.25192190048006,0.19625722473634472,62.70895889101126
1725,CU-scenario_low,2,TX,34.64899798297911,0.23895860677916628,40.13315505502352
1726,CU-scenario_low,2,US,334.6400333105845,0.20026333531453286,19.239491703930963
1727,CU-scenario_low,2,UT,7.173790163234671,0.3985438979574816,35.451162924377286
1728,CU-scenario_low,2,VA,49.7655113753388,0.5854766044157506,44.63318182661562
1729,CU-scenario_low,2,VT,1.8811633395864602,0.31352722326441007,70571488.82857145
1730,CU-scenario_low,2,WA,21.42771426857077,0.35127400440279954,29.796095909425187
1731,CU-scenario_low,2,WI,12.16091094869299,0.40536369828976637,31.516990359794445
1732,CU-scenario_low,2,WV,17.087768629481552,0.5025814302788693,98.23376453054303
1733,CU-scenario_low,2,WY,5.534492952827578,0.5031357229843253,155714309.52662355
1734,CU-scenario_low,3,AK,16.664081432149956,0.6943367263395814,627513187.1819109
1735,CU-scenario_low,3,AL,36.02653972595551,0.3431099021519573,115.02563857599345
1736,CU-scenario_low,3,AR,14.430771480862672,0.3607692870215668,48.942867327756076
1737,CU-scenario_low,3,AZ,10.361165064634298,0.4317152110264292,15.839899598112023
1738,CU-scenario_low,3,CA,57.334875790040954,0.2717292691471136,21.572696379407194
1739,CU-scenario_low,3,CO,29.30792808313261,0.5981209812884205,159.12637682544562
1740,CU-scenario_low,3,CT,19.211674455240733,0.30018241336313645,69.61170335353346
1741,CU-scenario_low,3,DC,3.1540205777687413,0.39425257222109267,136.57260435038216
1742,CU-scenario_low,3,DE,9.997958975384405,0.3702947768660891,156.80356093054527
1743,CU-scenario_low,3,FL,72.59804536264149,0.285819076230872,22.89819315249078
1744,CU-scenario_low,3,GA,33.86511191460411,0.6271317021222982,20.950288636104066
1745,CU-scenario_low,3,IA,22.898375508036132,0.7155742346261291,88.84477112316189
1746,CU-scenario_low,3,ID,7.642078286972584,0.33226427334663405,54.09958989207361
1747,CU-scenario_low,3,IL,31.72615250600773,0.3822428012772015,24.92935566271961
1748,CU-scenario_low,3,IN,20.767637915287775,0.4072085865742701,40.2605560641817
1749,CU-scenario_low,3,KS,24.849615718568852,0.25885016373509223,152.42747454387674
1750,CU-scenario_low,3,KY,16.39817754378118,0.4315309879942416,27.806360382369387
1751,CU-scenario_low,3,LA,16.421806750825297,0.25264318078192766,58.25477252854405
1752,CU-scenario_low,3,MA,13.742365433568933,0.28045643741977416,25.952674769530038
1753,CU-scenario_low,3,MD,8.358329857365954,0.5970235612404253,19.20904419895951
1754,CU-scenario_low,3,ME,15.810886344039256,0.3764496748580775,87478089.26246788
1755,CU-scenario_low,3,MI,53.01187134408071,0.4819261031280065,33.22391831215264
1756,CU-scenario_low,3,MN,17.726953995517224,0.9848307775287346,37.764509498794645
1757,CU-scenario_low,3,MO,28.34485560030722,0.41683611176922386,41.31974963035917
1758,CU-scenario_low,3,MS,11.213249370777744,0.3737749790259248,63.31133408246482
1759,CU-scenario_low,3,MT,17.314812187501065,1.0821757617188166,139506442.69750297
1760,CU-scenario_low,3,NC,170.33991626988058,0.37355244796026443,92.03451702649377
1761,CU-scenario_low,3,ND,4.279625304131673,0.2517426649489219,63668534.38195036
1762,CU-scenario_low,3,NE,25.334094152556784,0.4967469441677801,308994841.8677594
1763,CU-scenario_low,3,NH,6.651683843898756,0.6046985312635234,61.52637804092835
1764,CU-scenario_low,3,NJ,11.646630024591039,0.38822100081970123,18.796307108889966
1765,CU-scenario_low,3,NM,58.15831860255014,0.4928671068012724,82.36698429940554
1766,CU-scenario_low,3,NV,17.965260000718708,0.39922800001597125,38.219168260410456
1767,CU-scenario_low,3,NY,34.14853509273262,0.2845711257727718,23.376437888483288
1768,CU-scenario_low,3,OH,39.034951396864265,0.506947420738497,377932187.7688671
1769,CU-scenario_low,3,OK,344.37295836714577,0.24217507620755682,74.04163239740137
1770,CU-scenario_low,3,OR,40.70052677568911,0.5151965414644191,52.769175893259614
1771,CU-scenario_low,3,PA,48.93051206903394,0.5756530831651051,36.0333850013593
1772,CU-scenario_low,3,RI,3.1929627836648016,0.45613754052354305,56437436.32821029
1773,CU-scenario_low,3,SC,40.47285700559093,0.5781836715084419,191.3820539151228
1774,CU-scenario_low,3,SD,3.036437822272358,0.37955472778404475,94.41896923378421
1775,CU-scenario_low,3,TN,30.20879720497704,0.5120135119487633,30.137412844400803
1776,CU-scenario_low,3,TX,43.13712776000762,0.3423581568254573,32.424253999942984
1777,CU-scenario_low,3,US,487.0421868253068,0.29146749660401366,19.0664440818382
1778,CU-scenario_low,3,UT,5.959234150067339,0.3724521343792087,31.00762455259814
1779,CU-scenario_low,3,VA,56.98661178647568,0.7598214904863425,44.23557614488206
1780,CU-scenario_low,3,VT,3.4768427307184417,0.5794737884530735,77601501.3874192
1781,CU-scenario_low,3,WA,36.26336644648075,0.5412442753206083,34.48889174007948
1782,CU-scenario_low,3,WI,12.29198806221118,0.4097329354070393,36.57622105743813
1783,CU-scenario_low,3,WV,10.816024896320423,0.37296637573518704,108.75108099151767
1784,CU-scenario_low,3,WY,6.2665653487250506,0.5696877589750046,212345717.0024767
1785,CU-scenario_low,4,AK,4.464714265144825,0.18602976104770105,427455339.3973221
1786,CU-scenario_low,4,AL,24.765069623754112,0.2358578059405154,138.76766520190506
1787,CU-scenario_low,4,AR,14.67409559845692,0.366852389961423,43.2161523813476
1788,CU-scenario_low,4,AZ,11.231447287115973,0.46797697029649893,14.643880043172764
1789,CU-scenario_low,4,CA,77.7536828972213,0.36850086681147537,22.011494721502352
1790,CU-scenario_low,4,CO,35.42108215772754,0.7228792277087253,194.37100148001804
1791,CU-scenario_low,4,CT,15.032278195772667,0.23487934680894793,73.84166487107669
1792,CU-scenario_low,4,DC,4.050069286381382,0.5062586607976728,168.8888888888889
1793,CU-scenario_low,4,DE,12.15314690077582,0.4861258760310328,89.35782967032985
1794,CU-scenario_low,4,FL,104.243007400193,0.4104055409456418,22.222416003942367
1795,CU-scenario_low,4,GA,26.422441374015094,0.48930446988916826,21.88634142910189
1796,CU-scenario_low,4,IA,13.668263553627737,0.5257024443702976,76.7005496953945
1797,CU-scenario_low,4,ID,6.013377943029551,0.2614512149143283,50.81167931187631
1798,CU-scenario_low,4,IL,28.35237455412044,0.3415948741460294,23.29578526548514
1799,CU-scenario_low,4,IN,16.23778976112605,0.49205423518563784,30.90751733791837
1800,CU-scenario_low,4,KS,26.075978076633316,0.27162477163159704,91.2362104864301
1801,CU-scenario_low,4,KY,14.831278998612817,0.4494326969276611,24.149383548173283
1802,CU-scenario_low,4,LA,21.53195300013448,0.33126081538668434,56.306865444177355
1803,CU-scenario_low,4,MA,22.068307685040843,0.4503736262253233,28.572004000698474
1804,CU-scenario_low,4,MD,13.788397222272918,0.5303229700874199,23.9275074312421
1805,CU-scenario_low,4,ME,12.844537471514617,0.305822320750348,106026971.5727749
1806,CU-scenario_low,4,MI,48.649464623603734,0.5067652564958722,35.64700813856376
1807,CU-scenario_low,4,MN,19.682427675052526,0.9841213837526265,36.5005541346945
1808,CU-scenario_low,4,MO,26.934302156414994,0.3960926787708087,46.05176769492101
1809,CU-scenario_low,4,MS,16.128312031319094,0.4359003251707863,65.60947853588421
1810,CU-scenario_low,4,MT,18.81651467434381,1.1760321671464882,174776973.60420227
1811,CU-scenario_low,4,NC,114.31544256207583,0.2506917600045523,106.06491829360945
1812,CU-scenario_low,4,ND,5.585833027601613,0.3285784133883302,68526840.60442935
1813,CU-scenario_low,4,NE,25.300036299078574,0.4960791431191877,348660833.0010283
1814,CU-scenario_low,4,NH,3.586041533160354,0.32600377574185035,66.06708829365087
1815,CU-scenario_low,4,NJ,18.371450788700187,0.6123816929566729,19.89314310803985
1816,CU-scenario_low,4,NM,64.8604270722911,0.5496646362058568,86.35651981799303
1817,CU-scenario_low,4,NV,14.466181533606749,0.32147070074681666,43.9794358412887
1818,CU-scenario_low,4,NY,28.90444320056511,0.28337689412318734,21.349241946394386
1819,CU-scenario_low,4,OH,42.971988514321744,0.5439492217002753,427929784.0263035
1820,CU-scenario_low,4,OK,244.7718298273659,0.3542284078543645,73.74783513827745
1821,CU-scenario_low,4,OR,37.14714947725745,0.47021708199060064,51.27493488449599
1822,CU-scenario_low,4,PA,45.48648599488942,0.5351351293516402,38.444740554847435
1823,CU-scenario_low,4,RI,3.472672514649559,0.4960960735213656,59566362.72564381
1824,CU-scenario_low,4,SC,47.58697729592903,0.6798139613704146,226.02656024531038
1825,CU-scenario_low,4,SD,4.144088486960085,0.5180110608700106,95.15376984126998
1826,CU-scenario_low,4,TN,25.596954538238553,0.433846687088789,32.8488021936853
1827,CU-scenario_low,4,TX,39.875155939814114,0.3164694915858263,28.78497156126336
1828,CU-scenario_low,4,US,438.0831084032195,0.8281344204219648,14.08769074515311
1829,CU-scenario_low,4,UT,6.435313924442435,0.6435313924442435,32.95911770521161
1830,CU-scenario_low,4,VA,51.315948111793055,0.8697618324032723,49.043021532425556
1831,CU-scenario_low,4,VT,1.8776342040135598,0.31293903400226,38392927.29166668
1832,CU-scenario_low,4,WA,43.83867107512105,0.6543085235092695,39.850331485217225
1833,CU-scenario_low,4,WI,15.238160342122839,0.5079386780707613,37.560152416878104
1834,CU-scenario_low,4,WV,18.033132771402222,0.6011044257134075,99.84019472416703
1835,CU-scenario_low,4,WY,5.7660600915696465,0.524187281051786,123660771.88537186
1836,CU-scenario_mid,1,AK,13.637025339542262,0.6493821590258221,709799223.9275883
1837,CU-scenario_mid,1,AL,42.76661434357266,0.395987169847895,161.72683619548346
1838,CU-scenario_mid,1,AR,13.337491621209196,0.310174223749051,49.116914183475
1839,CU-scenario_mid,1,AZ,13.003781382397463,0.24535436570561245,28.10825923130162
1840,CU-scenario_mid,1,CA,73.15925394540231,0.3467263220161248,25.587694094809756
1841,CU-scenario_mid,1,CO,20.05585891476368,0.34579067094420135,123.58155013262113
1842,CU-scenario_mid,1,CT,20.581617245982184,0.3215877694684716,72.48736966181258
1843,CU-scenario_mid,1,DC,3.874420179254883,0.4304911310283204,40496021.36691592
1844,CU-scenario_mid,1,DE,9.833930192440771,0.3642196367570656,132.2190147514824
1845,CU-scenario_mid,1,FL,90.41990274610971,0.2613291986881784,29.849180064921647
1846,CU-scenario_mid,1,GA,21.280004463849338,0.2364444940427705,30.125333255614105
1847,CU-scenario_mid,1,IA,27.893216736129276,0.42912641132506574,253364873.50876746
1848,CU-scenario_mid,1,ID,10.185205174795959,0.37722982128873916,80.19299906288595
1849,CU-scenario_mid,1,IL,31.102410289051434,0.37472783480784866,27.777689137850924
1850,CU-scenario_mid,1,IN,19.546528856871348,0.3832652717033598,45.266550049597534
1851,CU-scenario_mid,1,KS,19.808124118049815,0.20633462622968557,153.78707653080085
1852,CU-scenario_mid,1,KY,9.848763613389773,0.25253240034332747,28.84699821893672
1853,CU-scenario_mid,1,LA,12.761404009042415,0.19632929244680647,83.1463359557192
1854,CU-scenario_mid,1,MA,15.564278115182619,0.4446936604337892,22.215147261969843
1855,CU-scenario_mid,1,MD,11.76730163440633,0.43582598645949366,17.76565162811065
1856,CU-scenario_mid,1,ME,15.36506893014803,0.3658349745273341,73317733.25539538
1857,CU-scenario_mid,1,MI,53.341289217978215,0.48492081107252916,33.74137886095285
1858,CU-scenario_mid,1,MN,14.514531136078269,0.5805812454431307,28.070633040042324
1859,CU-scenario_mid,1,MO,23.206821976972027,0.2607508087300228,101.28398901999904
1860,CU-scenario_mid,1,MS,12.245403514609949,0.33095685174621486,69.7739429250024
1861,CU-scenario_mid,1,MT,11.705096173797463,0.7315685108623414,98819567.98565444
1862,CU-scenario_mid,1,NC,147.08269479942896,0.30578522827324106,118.41614710744611
1863,CU-scenario_mid,1,ND,7.219202387859972,0.42465896399176306,60330704.15608394
1864,CU-scenario_mid,1,NE,19.874420214177853,0.3896945140034873,289728641.95245045
1865,CU-scenario_mid,1,NH,4.95864156393208,0.4132201303276733,51.56387623920096
1866,CU-scenario_mid,1,NJ,15.516942682245169,0.48490445882016153,22.201679482600568
1867,CU-scenario_mid,1,NM,34.9962362142719,0.27996988971417514,111.68408401453036
1868,CU-scenario_mid,1,NV,14.248523016904782,0.4190742063795524,36.35098123704973
1869,CU-scenario_mid,1,NY,24.97813515099799,0.20815112625831655,21.354931055780703
1870,CU-scenario_mid,1,OH,42.50588194591426,0.5380491385558767,333677772.57231337
1871,CU-scenario_mid,1,OK,306.2286294806313,0.21535065364320063,878322500.9848244
1872,CU-scenario_mid,1,OR,30.957598627824467,0.3918683370610692,54.42161054638331
1873,CU-scenario_mid,1,PA,41.7800362442571,0.37303603789515255,35.89420019356673
1874,CU-scenario_mid,1,RI,2.8274430387350478,0.3141603376372275,54073255.67680516
1875,CU-scenario_mid,1,SC,28.741248567211315,0.41058926524587586,134.61678518909935
1876,CU-scenario_mid,1,SD,3.2715675125034966,0.4089459390629371,88.87670770787666
1877,CU-scenario_mid,1,TN,31.990577230489112,0.3439847014031088,58.67533328771355
1878,CU-scenario_mid,1,TX,26.525725252771675,0.17802500169645422,45.05072354011332
1879,CU-scenario_mid,1,US,292.8818897851199,0.1752734229713464,20.628655425794527
1880,CU-scenario_mid,1,UT,7.260077124354613,0.40333761801970064,33.63031629265406
1881,CU-scenario_mid,1,VA,36.834836701215224,0.29705513468721956,86.65261545995722
1882,CU-scenario_mid,1,VT,3.1030598365318345,0.5171766394219725,69623938.64732674
1883,CU-scenario_mid,1,WA,32.20098639865524,0.48789373331295816,25.97311734453497
1884,CU-scenario_mid,1,WI,11.715631851701435,0.4339122908037568,29.34220714911378
1885,CU-scenario_mid,1,WV,14.993505087376839,0.44098544374637766,93.86754585697908
1886,CU-scenario_mid,1,WY,4.584397189176155,0.5093774654640172,177804017.6505314
1887,CU-scenario_mid,2,AK,14.958718705361196,0.6232799460567164,626999953.7193886
1888,CU-scenario_mid,2,AL,40.78542656891262,0.3884326339896441,107.9964123542494
1889,CU-scenario_mid,2,AR,12.742985265211104,0.3185746316302776,42.6520642987902
1890,CU-scenario_mid,2,AZ,11.104972227037074,0.3829300767943819,18.39130020558322
1891,CU-scenario_mid,2,CA,57.32821722150381,0.27169771195025505,22.79539161743629
1892,CU-scenario_mid,2,CO,24.05906846721636,0.4910013972901297,136.59424018605324
1893,CU-scenario_mid,2,CT,23.370660134066412,0.3709628592708954,63.55607342433971
1894,CU-scenario_mid,2,DC,2.6014124891634376,0.5202824978326877,43142992.94285715
1895,CU-scenario_mid,2,DE,10.714857127619863,0.3968465602822172,157.4190476190478
1896,CU-scenario_mid,2,FL,85.38577523361184,0.3361644694236686,22.830236288312275
1897,CU-scenario_mid,2,GA,24.520378863138234,0.3358956008649073,23.434334157973947
1898,CU-scenario_mid,2,IA,24.000977871234937,0.4285888905577668,82.9381655352929
