,Model,Weeks ahead,Location,LS,CRPS,CS
1047,COVIDhub-trained_ensemble,1,ND,-2.560631581959157,2.930145387210464,0.10476922252774251
1048,COVIDhub-trained_ensemble,1,NE,-3.054340383594032,9.44738829622047,0.12809229844212547
1049,COVIDhub-trained_ensemble,1,NH,-2.5765729350864315,2.7504005354213663,0.05367692691683765
1050,COVIDhub-trained_ensemble,1,NJ,-2.6971204201716006,8.709091736690619,0.11523077575862395
1051,COVIDhub-trained_ensemble,1,NM,-3.812092080225895,23.26247526789027,0.21399999642372144
1052,COVIDhub-trained_ensemble,1,NV,-2.6214052257164506,8.172366178001239,0.08983077739775172
1053,COVIDhub-trained_ensemble,1,NY,-2.297637061799684,14.753968013220355,0.17909231557846064
1054,COVIDhub-trained_ensemble,1,OH,-3.0298107858397176,21.194477192492773,0.12619999187886727
1055,COVIDhub-trained_ensemble,1,OK,-2.2999380053769873,125.28296074747627,0.21015383945405497
1056,COVIDhub-trained_ensemble,1,OR,-2.746220510880513,14.545471951570626,0.08199999135732662
1057,COVIDhub-trained_ensemble,1,PA,-2.6088514492312913,19.094669839632196,0.10736924026012411
1058,COVIDhub-trained_ensemble,1,RI,-2.575222949078765,1.421086687852163,0.17676923772692668
1059,COVIDhub-trained_ensemble,1,SC,-3.1427382696463444,16.10773569441018,0.11178462065160276
1060,COVIDhub-trained_ensemble,1,SD,-2.566349915549801,1.6666644195760634,0.14223077434301368
1061,COVIDhub-trained_ensemble,1,TN,-2.4985186730284332,14.920802250945844,0.06961537957191473
1062,COVIDhub-trained_ensemble,1,TX,-2.183318168488503,16.350847608597043,0.12029231721758833
1063,COVIDhub-trained_ensemble,1,US,-2.317736624427381,216.35617313527158,0.0802461609184741
1064,COVIDhub-trained_ensemble,1,UT,-2.643418565263649,3.431276471866516,0.0878153911948203
1065,COVIDhub-trained_ensemble,1,VA,-2.8134675269945526,21.96604012413599,0.11915383669734013
1066,COVIDhub-trained_ensemble,1,VT,-2.8514830644792273,1.4607115372563677,0.06441538426578043
1067,COVIDhub-trained_ensemble,1,WA,-2.9335242687034935,14.902116293598672,0.05866153840422633
1068,COVIDhub-trained_ensemble,1,WI,-2.7205476177515564,6.128381786408462,0.11907693466544139
1069,COVIDhub-trained_ensemble,1,WV,-2.846698436590707,7.1561426439805125,0.047784611263871235
1070,COVIDhub-trained_ensemble,1,WY,-2.797759056553628,2.38091458364206,0.04832307114601141
1071,COVIDhub-trained_ensemble,2,AK,-2.815034645183733,5.621538583714631,0.07643333596587187
1072,COVIDhub-trained_ensemble,2,AL,-2.799194116913936,18.974454843578012,0.12379999441206468
1073,COVIDhub-trained_ensemble,2,AR,-2.5870166031013104,7.261612455890731,0.09616666463017452
1074,COVIDhub-trained_ensemble,2,AZ,-2.776646804264606,9.026707814274042,0.3009999976158141
1075,COVIDhub-trained_ensemble,2,CA,-2.7629429620946904,36.65723415424143,0.1920333271741866
1076,COVIDhub-trained_ensemble,2,CO,-3.0249663916909566,15.394925300476475,0.14336666552424443
1077,COVIDhub-trained_ensemble,2,CT,-2.766233633286383,10.898868732301466,0.06656666492819792
1078,COVIDhub-trained_ensemble,2,DC,-2.671416257328754,1.4272358551727784,0.15810000864267346
1079,COVIDhub-trained_ensemble,2,DE,-2.597647564540663,4.521583802817662,0.05766666269302375
1080,COVIDhub-trained_ensemble,2,FL,-2.2257476833782577,42.462076076640656,0.08836666328907007
1081,COVIDhub-trained_ensemble,2,GA,-2.550186789197419,14.183443491470756,0.13363333253860465
1082,COVIDhub-trained_ensemble,2,IA,-3.1007424931649403,9.944350569967924,0.0811333307504654
1083,COVIDhub-trained_ensemble,2,ID,-2.3637209972409257,4.000241285767913,0.06206666850447649
1084,COVIDhub-trained_ensemble,2,IL,-2.825528021926324,17.76281391693337,0.06323333648741246
1085,COVIDhub-trained_ensemble,2,IN,-2.6668041141046963,8.963150188407099,0.1693333362638949
1086,COVIDhub-trained_ensemble,2,KS,-2.408652408959191,12.89592810405321,0.04853333775401115
1087,COVIDhub-trained_ensemble,2,KY,-2.9335816249179896,8.670709085138046,0.17683333432674395
1088,COVIDhub-trained_ensemble,2,LA,-2.2435659788561524,8.252976325386461,0.09709999903142442
1089,COVIDhub-trained_ensemble,2,MA,-2.646800072702154,8.024368333642192,0.2151666671633719
1090,COVIDhub-trained_ensemble,2,MD,-2.9072053098027464,5.438636125298106,0.25516667118668546
1091,COVIDhub-trained_ensemble,2,ME,-3.284339941099948,9.420020728069378,0.09693333559334288
1092,COVIDhub-trained_ensemble,2,MI,-2.63404820030085,20.681343822438635,0.0684666646301746
1093,COVIDhub-trained_ensemble,2,MN,-2.975181381957442,5.943649600828402,0.1501333308249711
1094,COVIDhub-trained_ensemble,2,MO,-2.6295341211754337,17.550329614843484,0.1346999984353781
1095,COVIDhub-trained_ensemble,2,MS,-2.527476375112043,6.1111417389080165,0.07913333916962138
1096,COVIDhub-trained_ensemble,2,MT,-2.8587134470159015,3.8809561927793017,0.070466666790843
1097,COVIDhub-trained_ensemble,2,NC,-3.3489436099739476,78.29078038417255,0.1216333341777326
1098,COVIDhub-trained_ensemble,2,ND,-2.406476606183008,2.5528282822833033,0.1009666662693024
1099,COVIDhub-trained_ensemble,2,NE,-3.2952337234698335,10.157660471864009,0.09146667327284824
1100,COVIDhub-trained_ensemble,2,NH,-3.022262708472146,3.1912474059264304,0.07036666835546489
1101,COVIDhub-trained_ensemble,2,NJ,-3.193234098561364,9.098007562286154,0.19850000089406955
1102,COVIDhub-trained_ensemble,2,NM,-3.4695257177055585,27.37200001400184,0.21046666641831407
1103,COVIDhub-trained_ensemble,2,NV,-2.692346161019102,8.829493807029861,0.07866667021811
1104,COVIDhub-trained_ensemble,2,NY,-2.5635142082220503,19.877742074640192,0.11549999850988378
1105,COVIDhub-trained_ensemble,2,OH,-2.9381715724507793,19.43586401990847,0.08460000260770328
1106,COVIDhub-trained_ensemble,2,OK,-2.4662096510815377,136.08666937458736,0.16196666358709344
1107,COVIDhub-trained_ensemble,2,OR,-3.1761347554380897,14.494386921006617,0.0737999918788671
1108,COVIDhub-trained_ensemble,2,PA,-2.6153043458299323,20.362481771747216,0.12450000461935985
1109,COVIDhub-trained_ensemble,2,RI,-2.758048893642812,1.6899323106008788,0.18183333402872073
1110,COVIDhub-trained_ensemble,2,SC,-3.1029010292826307,20.349916037125404,0.07903333022892485
1111,COVIDhub-trained_ensemble,2,SD,-2.8697526990137745,1.7484475094903404,0.1511333357423543
1112,COVIDhub-trained_ensemble,2,TN,-2.56292428512249,14.57005584835865,0.05740000111758708
1113,COVIDhub-trained_ensemble,2,TX,-2.340361714663958,17.997038056170908,0.2118333334326743
1114,COVIDhub-trained_ensemble,2,US,-2.4642177605820823,246.12601878785503,0.11953333939313879
1115,COVIDhub-trained_ensemble,2,UT,-2.6875128189561655,3.3717944520931273,0.14816666626930225
1116,COVIDhub-trained_ensemble,2,VA,-2.922031781999849,24.59581456593747,0.0874333320170642
1117,COVIDhub-trained_ensemble,2,VT,-2.7145745951118987,1.1600162235435325,0.11079999873340118
1118,COVIDhub-trained_ensemble,2,WA,-2.718832906909913,12.791670584673803,0.08566666463017458
1119,COVIDhub-trained_ensemble,2,WI,-2.875195536832875,7.424793151069505,0.10466666939854612
1120,COVIDhub-trained_ensemble,2,WV,-2.605593634830717,6.308898756752241,0.04636666775941844
1121,COVIDhub-trained_ensemble,2,WY,-2.5744689290413407,1.9113644333912625,0.11016666589677325
1122,COVIDhub-trained_ensemble,3,AK,-3.4182685456453616,5.611303008032333,0.06852726804018026
1123,COVIDhub-trained_ensemble,3,AL,-2.274672604206346,15.252702258468018,0.05447272927761081
1124,COVIDhub-trained_ensemble,3,AR,-2.744102590139625,7.423972379849261,0.19418182826042163
1125,COVIDhub-trained_ensemble,3,AZ,-3.411771834455519,8.877782019088528,0.32781818366050713
1126,COVIDhub-trained_ensemble,3,CA,-2.726513746138944,36.99409243275082,0.19300001043081275
1127,COVIDhub-trained_ensemble,3,CO,-3.074574387607583,14.949905695926105,0.08914544901847851
1128,COVIDhub-trained_ensemble,3,CT,-2.418222529605681,9.482818431601528,0.059436364936828565
1129,COVIDhub-trained_ensemble,3,DC,-2.470863924458478,1.4243486791163866,0.12263637447357166
1130,COVIDhub-trained_ensemble,3,DE,-2.873922733627545,5.1768622460456735,0.10749090071916591
1131,COVIDhub-trained_ensemble,3,FL,-2.8383318601367167,52.75333732578176,0.099309089744091
1132,COVIDhub-trained_ensemble,3,GA,-3.0928181587713315,18.813480305881235,0.09741818395853039
1133,COVIDhub-trained_ensemble,3,IA,-2.7064445515869093,9.60523185323528,0.06620000536441797
1134,COVIDhub-trained_ensemble,3,ID,-2.522719888988606,3.544265237989506,0.1269090983867644
1135,COVIDhub-trained_ensemble,3,IL,-2.738999783490643,17.502381742697334,0.06972727459669113
1136,COVIDhub-trained_ensemble,3,IN,-2.9955646426787372,13.367967519771407,0.08610909570455544
1137,COVIDhub-trained_ensemble,3,KS,-2.8058937784935005,15.242507396852405,0.07452727578878399
1138,COVIDhub-trained_ensemble,3,KY,-3.0625566175596854,10.128175419335635,0.1279090957045554
1139,COVIDhub-trained_ensemble,3,LA,-2.301787730194669,8.449947698430433,0.08734545617103567
1140,COVIDhub-trained_ensemble,3,MA,-2.8149505465874376,9.278641633049816,0.22509092068672168
1141,COVIDhub-trained_ensemble,3,MD,-3.0646485692417715,6.442547521115643,0.24963637089729296
1142,COVIDhub-trained_ensemble,3,ME,-3.391259425998454,8.081739509521867,0.06952727549076082
1143,COVIDhub-trained_ensemble,3,MI,-2.8271422630309657,24.696578775421948,0.06525454829931258
1144,COVIDhub-trained_ensemble,3,MN,-3.226527721820249,8.058760388608986,0.13054546630382524
1145,COVIDhub-trained_ensemble,3,MO,-2.694612807615586,12.78732913389443,0.10236364161968219
1146,COVIDhub-trained_ensemble,3,MS,-2.6459674447163044,6.5380294624187485,0.14645455008745187
1147,COVIDhub-trained_ensemble,3,MT,-3.0092295673307485,4.413575346707899,0.043981819319725036
1148,COVIDhub-trained_ensemble,3,NC,-2.620859997345251,63.153745456093176,0.07694544842243202
1149,COVIDhub-trained_ensemble,3,ND,-2.1876117839958247,2.2087794268216987,0.09047273225784296
1150,COVIDhub-trained_ensemble,3,NE,-2.994161761718678,9.676668884826656,0.13581817382574093
1151,COVIDhub-trained_ensemble,3,NH,-2.8125852418790953,2.4672519678147786,0.13692727727890003
1152,COVIDhub-trained_ensemble,3,NJ,-3.337726510044968,10.1588504335921,0.24327273106575
1153,COVIDhub-trained_ensemble,3,NM,-4.03396234592644,27.45866452558962,0.1785454463362695
1154,COVIDhub-trained_ensemble,3,NV,-2.6486798801100746,8.059352526654234,0.11607272927761067
1155,COVIDhub-trained_ensemble,3,NY,-2.7616247816357253,24.83589476925908,0.09963637655973422
1156,COVIDhub-trained_ensemble,3,OH,-2.885291100321027,19.354492272595337,0.04401818097829821
1157,COVIDhub-trained_ensemble,3,OK,-2.667253910013991,145.6242536014024,0.19332726982831966
1158,COVIDhub-trained_ensemble,3,OR,-3.724330231160314,22.341317283590925,0.11258181186914452
1159,COVIDhub-trained_ensemble,3,PA,-3.0732091469953677,24.60548486585584,0.09418182379007327
1160,COVIDhub-trained_ensemble,3,RI,-2.7597421807782356,1.5697781965267377,0.2887272790670394
1161,COVIDhub-trained_ensemble,3,SC,-3.074390483228245,21.022389876370074,0.08152727429866799
1162,COVIDhub-trained_ensemble,3,SD,-3.0295568750176325,2.0744807010870563,0.182472728383541
1163,COVIDhub-trained_ensemble,3,TN,-2.6445401666275834,17.39209442361326,0.06074546153545377
1164,COVIDhub-trained_ensemble,3,TX,-2.561718518995364,20.548608463392007,0.26236363893747316
1165,COVIDhub-trained_ensemble,3,US,-2.717157300443884,320.7255198374935,0.06663636821508401
1166,COVIDhub-trained_ensemble,3,UT,-2.754534116481387,3.3664915956860244,0.17214545795917502
1167,COVIDhub-trained_ensemble,3,VA,-3.116261627078924,23.11394824360803,0.060000000894069726
1168,COVIDhub-trained_ensemble,3,VT,-3.012865732698583,1.5748275085826113,0.05529090965986251
1169,COVIDhub-trained_ensemble,3,WA,-2.9867487372968893,14.614102381681397,0.11356363655328747
1170,COVIDhub-trained_ensemble,3,WI,-3.001190458103574,7.8646563750903065,0.11643636523485175
1171,COVIDhub-trained_ensemble,3,WV,-2.953683528350347,7.140943908405934,0.16200000596046443
1172,COVIDhub-trained_ensemble,3,WY,-2.744894041301554,2.297003007527931,0.07118182110786432
1173,COVIDhub-trained_ensemble,4,AK,-3.4598461413285326,4.6526145807528145,0.10820000274181361
1174,COVIDhub-trained_ensemble,4,AL,-2.335851027922496,15.818987665962084,0.07879999907612804
1175,COVIDhub-trained_ensemble,4,AR,-2.8503993900335103,8.281077649493245,0.16719999864399426
1176,COVIDhub-trained_ensemble,4,AZ,-3.719408648803546,10.097843771697438,0.3251999976605176
1177,COVIDhub-trained_ensemble,4,CA,-2.8541044122356434,42.116430020003044,0.20859999199807633
1178,COVIDhub-trained_ensemble,4,CO,-3.0768918214365923,15.48285193554141,0.07199999570846562
1179,COVIDhub-trained_ensemble,4,CT,-2.5759691237658093,10.849606912009245,0.05140000211596485
1180,COVIDhub-trained_ensemble,4,DC,-2.8954717708737006,1.794779390830619,0.10019999383091921
1181,COVIDhub-trained_ensemble,4,DE,-2.700648891672086,5.341435721993667,0.12359999895691878
1182,COVIDhub-trained_ensemble,4,FL,-2.9458724798491747,61.25429509178705,0.06419999950826165
1183,COVIDhub-trained_ensemble,4,GA,-3.6355626701096284,23.414522611514542,0.07240000242888929
1184,COVIDhub-trained_ensemble,4,IA,-2.782187257427584,6.236611401480607,0.1839999967068433
1185,COVIDhub-trained_ensemble,4,ID,-2.634568160771429,3.9471744966228606,0.15939999850988376
1186,COVIDhub-trained_ensemble,4,IL,-2.7463111893663523,17.240521793934995,0.08620000689923753
1187,COVIDhub-trained_ensemble,4,IN,-2.838478758353894,10.613912157695522,0.15699999986588942
1188,COVIDhub-trained_ensemble,4,KS,-3.140099670580247,16.49123273307061,0.09180000223517414
1189,COVIDhub-trained_ensemble,4,KY,-3.1620653647460406,10.570934233368042,0.18300000166892993
1190,COVIDhub-trained_ensemble,4,LA,-2.518401637666208,10.745773931984798,0.04579999783933163
1191,COVIDhub-trained_ensemble,4,MA,-2.8942696939173636,10.282593142510162,0.18899999873340123
1192,COVIDhub-trained_ensemble,4,MD,-3.085427921443596,6.647082913672854,0.25399999505281434
1193,COVIDhub-trained_ensemble,4,ME,-2.2543242292360604,5.803877242984216,0.083400003054738
1194,COVIDhub-trained_ensemble,4,MI,-3.007618689366938,28.939529887149963,0.07440000281631946
1195,COVIDhub-trained_ensemble,4,MN,-3.1892521943587413,7.440829892772008,0.13020000128149978
1196,COVIDhub-trained_ensemble,4,MO,-2.8498585052498697,15.073234224308283,0.12419999983608715
1197,COVIDhub-trained_ensemble,4,MS,-2.8462119324841146,8.073797476891855,0.12000000536441796
1198,COVIDhub-trained_ensemble,4,MT,-2.97313849564259,4.045616315703143,0.07719999921023835
1199,COVIDhub-trained_ensemble,4,NC,-2.662284582344811,66.2621307512588,0.13919999283254156
1200,COVIDhub-trained_ensemble,4,ND,-2.604136297789625,3.112731361541157,0.08339999712407599
1201,COVIDhub-trained_ensemble,4,NE,-2.8998517419533636,8.736755014342354,0.12520000128149986
1202,COVIDhub-trained_ensemble,4,NH,-2.8714519444383235,2.103660115566291,0.24119999910593024
1203,COVIDhub-trained_ensemble,4,NJ,-3.5827693469928734,13.273300499676761,0.16719999581277356
1204,COVIDhub-trained_ensemble,4,NM,-3.926627094875208,28.391673849814175,0.12859999403953562
1205,COVIDhub-trained_ensemble,4,NV,-2.7301419561193754,8.91789508763968,0.10520000166892995
1206,COVIDhub-trained_ensemble,4,NY,-2.9092611933894164,30.41060234552337,0.09999999660253518
1207,COVIDhub-trained_ensemble,4,OH,-2.9261358293722366,18.710410898995182,0.07979999915063374
1208,COVIDhub-trained_ensemble,4,OK,-3.019207163932529,162.20523685512785,0.25299999611079704
1209,COVIDhub-trained_ensemble,4,OR,-3.9150639710245363,24.060675595003904,0.13559999783933172
1210,COVIDhub-trained_ensemble,4,PA,-3.068911733329262,22.045020937134773,0.18040000019371505
1211,COVIDhub-trained_ensemble,4,RI,-3.0427249453028082,1.6527604925722723,0.24320000187754623
1212,COVIDhub-trained_ensemble,4,SC,-3.0445137610346027,21.44325440747364,0.1115999956935645
1213,COVIDhub-trained_ensemble,4,SD,-3.06946254506477,2.0846599374708865,0.18419999871850004
1214,COVIDhub-trained_ensemble,4,TN,-2.9735145713504467,13.867291290368069,0.1372000010728835
1215,COVIDhub-trained_ensemble,4,TX,-2.8483289821343254,22.341588956794922,0.31399998730421064
1216,COVIDhub-trained_ensemble,4,US,-3.017535083539988,388.05441796736346,0.08020000226497645
1217,COVIDhub-trained_ensemble,4,UT,-3.0098704581057567,4.109230902716536,0.12640000466406334
1218,COVIDhub-trained_ensemble,4,VA,-2.892939873736985,20.38981986542635,0.0727999974370003
1219,COVIDhub-trained_ensemble,4,VT,-2.8348408017327156,1.3264536229261537,0.11980000005960456
1220,COVIDhub-trained_ensemble,4,WA,-3.0044050792310086,17.16362687391994,0.05120000454485419
1221,COVIDhub-trained_ensemble,4,WI,-3.068516804570618,8.327769673437867,0.1156000062137841
1222,COVIDhub-trained_ensemble,4,WV,-3.383212291578616,10.692666114783842,0.09519999621510518
1223,COVIDhub-trained_ensemble,4,WY,-2.687591783152615,1.831601113892096,0.241999994277954
1224,COVIDhub_CDC-ensemble,1,AK,-3.136864299173271,5.249221418695082,0.07349230134785183
1225,COVIDhub_CDC-ensemble,1,AL,-3.2932932867844524,20.85178939581414,0.15496922461390508
1226,COVIDhub_CDC-ensemble,1,AR,-2.4611917671602273,6.703818255280855,0.07880000290572635
1227,COVIDhub_CDC-ensemble,1,AZ,-2.6295087917016167,8.052113777918718,0.24181539171636096
1228,COVIDhub_CDC-ensemble,1,CA,-2.6309037049462556,35.60430916226563,0.10161539275944229
1229,COVIDhub_CDC-ensemble,1,CO,-2.786172443064496,12.529053179013554,0.09416922029256831
1230,COVIDhub_CDC-ensemble,1,CT,-2.7659193123639243,9.83262370008481,0.06024615637362006
1231,COVIDhub_CDC-ensemble,1,DC,-2.4482372506371477,1.4631419607781966,0.10452308336496348
1232,COVIDhub_CDC-ensemble,1,DE,-2.938671164612317,4.459691841970469,0.07316922610402114
1233,COVIDhub_CDC-ensemble,1,FL,-2.6514163444458023,50.23125852089837,0.049415380018949566
1234,COVIDhub_CDC-ensemble,1,GA,-2.0926516648888693,11.020247246679638,0.1370615424275397
1235,COVIDhub_CDC-ensemble,1,IA,-3.053336694016288,10.639180969275703,0.07093845936059955
1236,COVIDhub_CDC-ensemble,1,ID,-2.535421790550432,4.288039584202187,0.041230765402317064
1237,COVIDhub_CDC-ensemble,1,IL,-2.7384778917453687,16.838489540487178,0.07307692058384424
1238,COVIDhub_CDC-ensemble,1,IN,-2.6396452950695877,9.397595914998433,0.09453847172856321
1239,COVIDhub_CDC-ensemble,1,KS,-2.518000316415333,13.067423046266782,0.05944615741670134
1240,COVIDhub_CDC-ensemble,1,KY,-2.7875547749121994,7.111862830926469,0.21838462013006202
1241,COVIDhub_CDC-ensemble,1,LA,-2.0984632076338334,7.079479938255944,0.12630770170688618
1242,COVIDhub_CDC-ensemble,1,MA,-2.633303825850578,8.98449302315456,0.14913847083449353
1243,COVIDhub_CDC-ensemble,1,MD,-2.7639182502463013,4.901261964169649,0.25292308247089373
1244,COVIDhub_CDC-ensemble,1,ME,-3.636882181112327,9.364255983324064,0.12475383602678786
1245,COVIDhub_CDC-ensemble,1,MI,-2.7964114240737854,24.768776878234135,0.1265076847195626
1246,COVIDhub_CDC-ensemble,1,MN,-2.853781124418589,6.67006453058445,0.09292308597266662
1247,COVIDhub_CDC-ensemble,1,MO,-2.6448507336559923,16.300216535648392,0.0776153805404902
1248,COVIDhub_CDC-ensemble,1,MS,-2.36708280175017,5.398612872027907,0.1292923183351754
1249,COVIDhub_CDC-ensemble,1,MT,-2.3854869746882024,5.150264766460037,0.06772306876182566
1250,COVIDhub_CDC-ensemble,1,NC,-4.462652530293695,105.53789803974652,0.276553839454055
1251,COVIDhub_CDC-ensemble,1,ND,-2.560631581959157,2.930145387210464,0.10476922252774251
1252,COVIDhub_CDC-ensemble,1,NE,-3.054340383594032,9.44738829622047,0.12809229844212547
1253,COVIDhub_CDC-ensemble,1,NH,-2.5765729350864315,2.7504005354213663,0.05367692691683765
1254,COVIDhub_CDC-ensemble,1,NJ,-2.6971204201716006,8.709091736690619,0.11523077575862395
1255,COVIDhub_CDC-ensemble,1,NM,-3.812092080225895,23.26247526789027,0.21399999642372144
1256,COVIDhub_CDC-ensemble,1,NV,-2.6214052257164506,8.172366178001239,0.08983077739775172
1257,COVIDhub_CDC-ensemble,1,NY,-2.297637061799684,14.753968013220355,0.17909231557846064
1258,COVIDhub_CDC-ensemble,1,OH,-3.0298107858397176,21.194477192492773,0.12619999187886727
1259,COVIDhub_CDC-ensemble,1,OK,-2.2999380053769873,125.28296074747627,0.21015383945405497
1260,COVIDhub_CDC-ensemble,1,OR,-2.746220510880513,14.545471951570626,0.08199999135732662
1261,COVIDhub_CDC-ensemble,1,PA,-2.6088514492312913,19.094669839632196,0.10736924026012411
1262,COVIDhub_CDC-ensemble,1,RI,-2.575222949078765,1.421086687852163,0.17676923772692668
1263,COVIDhub_CDC-ensemble,1,SC,-3.1427382696463444,16.10773569441018,0.11178462065160276
1264,COVIDhub_CDC-ensemble,1,SD,-2.566349915549801,1.6666644195760634,0.14223077434301368
1265,COVIDhub_CDC-ensemble,1,TN,-2.4985186730284332,14.920802250945844,0.06961537957191473
1266,COVIDhub_CDC-ensemble,1,TX,-2.183318168488503,16.350847608597043,0.12029231721758833
1267,COVIDhub_CDC-ensemble,1,US,-2.317736624427381,216.35617313527158,0.0802461609184741
1268,COVIDhub_CDC-ensemble,1,UT,-2.643418565263649,3.431276471866516,0.0878153911948203
1269,COVIDhub_CDC-ensemble,1,VA,-2.8134675269945526,21.96604012413599,0.11915383669734013
1270,COVIDhub_CDC-ensemble,1,VT,-2.8514830644792273,1.4607115372563677,0.06441538426578043
1271,COVIDhub_CDC-ensemble,1,WA,-2.9335242687034935,14.902116293598672,0.05866153840422633
1272,COVIDhub_CDC-ensemble,1,WI,-2.7205476177515564,6.128381786408462,0.11907693466544139
1273,COVIDhub_CDC-ensemble,1,WV,-2.846698436590707,7.1561426439805125,0.047784611263871235
1274,COVIDhub_CDC-ensemble,1,WY,-2.797759056553628,2.38091458364206,0.04832307114601141
1275,COVIDhub_CDC-ensemble,2,AK,-2.815034645183733,5.621538583714631,0.07643333596587187
1276,COVIDhub_CDC-ensemble,2,AL,-2.799194116913936,18.974454843578012,0.12379999441206468
1277,COVIDhub_CDC-ensemble,2,AR,-2.5870166031013104,7.261612455890731,0.09616666463017452
1278,COVIDhub_CDC-ensemble,2,AZ,-2.776646804264606,9.026707814274042,0.3009999976158141
1279,COVIDhub_CDC-ensemble,2,CA,-2.7629429620946904,36.65723415424143,0.1920333271741866
1280,COVIDhub_CDC-ensemble,2,CO,-3.0249663916909566,15.394925300476475,0.14336666552424443
1281,COVIDhub_CDC-ensemble,2,CT,-2.766233633286383,10.898868732301466,0.06656666492819792
1282,COVIDhub_CDC-ensemble,2,DC,-2.671416257328754,1.4272358551727784,0.15810000864267346
1283,COVIDhub_CDC-ensemble,2,DE,-2.597647564540663,4.521583802817662,0.05766666269302375
1284,COVIDhub_CDC-ensemble,2,FL,-2.2257476833782577,42.462076076640656,0.08836666328907007
1285,COVIDhub_CDC-ensemble,2,GA,-2.550186789197419,14.183443491470756,0.13363333253860465
1286,COVIDhub_CDC-ensemble,2,IA,-3.1007424931649403,9.944350569967924,0.0811333307504654
1287,COVIDhub_CDC-ensemble,2,ID,-2.3637209972409257,4.000241285767913,0.06206666850447649
1288,COVIDhub_CDC-ensemble,2,IL,-2.825528021926324,17.76281391693337,0.06323333648741246
1289,COVIDhub_CDC-ensemble,2,IN,-2.6668041141046963,8.963150188407099,0.1693333362638949
1290,COVIDhub_CDC-ensemble,2,KS,-2.408652408959191,12.89592810405321,0.04853333775401115
1291,COVIDhub_CDC-ensemble,2,KY,-2.9335816249179896,8.670709085138046,0.17683333432674395
1292,COVIDhub_CDC-ensemble,2,LA,-2.2435659788561524,8.252976325386461,0.09709999903142442
1293,COVIDhub_CDC-ensemble,2,MA,-2.646800072702154,8.024368333642192,0.2151666671633719
1294,COVIDhub_CDC-ensemble,2,MD,-2.9072053098027464,5.438636125298106,0.25516667118668546
1295,COVIDhub_CDC-ensemble,2,ME,-3.284339941099948,9.420020728069378,0.09693333559334288
1296,COVIDhub_CDC-ensemble,2,MI,-2.63404820030085,20.681343822438635,0.0684666646301746
1297,COVIDhub_CDC-ensemble,2,MN,-2.975181381957442,5.943649600828402,0.1501333308249711
1298,COVIDhub_CDC-ensemble,2,MO,-2.6295341211754337,17.550329614843484,0.1346999984353781
1299,COVIDhub_CDC-ensemble,2,MS,-2.527476375112043,6.1111417389080165,0.07913333916962138
1300,COVIDhub_CDC-ensemble,2,MT,-2.8587134470159015,3.8809561927793017,0.070466666790843
1301,COVIDhub_CDC-ensemble,2,NC,-3.3489436099739476,78.29078038417255,0.1216333341777326
1302,COVIDhub_CDC-ensemble,2,ND,-2.406476606183008,2.5528282822833033,0.1009666662693024
1303,COVIDhub_CDC-ensemble,2,NE,-3.2952337234698335,10.157660471864009,0.09146667327284824
1304,COVIDhub_CDC-ensemble,2,NH,-3.022262708472146,3.1912474059264304,0.07036666835546489
1305,COVIDhub_CDC-ensemble,2,NJ,-3.193234098561364,9.098007562286154,0.19850000089406955
1306,COVIDhub_CDC-ensemble,2,NM,-3.4695257177055585,27.37200001400184,0.21046666641831407
1307,COVIDhub_CDC-ensemble,2,NV,-2.692346161019102,8.829493807029861,0.07866667021811
1308,COVIDhub_CDC-ensemble,2,NY,-2.5635142082220503,19.877742074640192,0.11549999850988378
1309,COVIDhub_CDC-ensemble,2,OH,-2.9381715724507793,19.43586401990847,0.08460000260770328
1310,COVIDhub_CDC-ensemble,2,OK,-2.4662096510815377,136.08666937458736,0.16196666358709344
1311,COVIDhub_CDC-ensemble,2,OR,-3.1761347554380897,14.494386921006617,0.0737999918788671
1312,COVIDhub_CDC-ensemble,2,PA,-2.6153043458299323,20.362481771747216,0.12450000461935985
1313,COVIDhub_CDC-ensemble,2,RI,-2.758048893642812,1.6899323106008788,0.18183333402872073
1314,COVIDhub_CDC-ensemble,2,SC,-3.1029010292826307,20.349916037125404,0.07903333022892485
1315,COVIDhub_CDC-ensemble,2,SD,-2.8697526990137745,1.7484475094903404,0.1511333357423543
1316,COVIDhub_CDC-ensemble,2,TN,-2.56292428512249,14.57005584835865,0.05740000111758708
1317,COVIDhub_CDC-ensemble,2,TX,-2.340361714663958,17.997038056170908,0.2118333334326743
1318,COVIDhub_CDC-ensemble,2,US,-2.4642177605820823,246.12601878785503,0.11953333939313879
1319,COVIDhub_CDC-ensemble,2,UT,-2.6875128189561655,3.3717944520931273,0.14816666626930225
1320,COVIDhub_CDC-ensemble,2,VA,-2.922031781999849,24.59581456593747,0.0874333320170642
1321,COVIDhub_CDC-ensemble,2,VT,-2.7145745951118987,1.1600162235435325,0.11079999873340118
1322,COVIDhub_CDC-ensemble,2,WA,-2.718832906909913,12.791670584673803,0.08566666463017458
1323,COVIDhub_CDC-ensemble,2,WI,-2.875195536832875,7.424793151069505,0.10466666939854612
1324,COVIDhub_CDC-ensemble,2,WV,-2.605593634830717,6.308898756752241,0.04636666775941844
1325,COVIDhub_CDC-ensemble,2,WY,-2.5744689290413407,1.9113644333912625,0.11016666589677325
